Title,Price,Colors,Size,Gender,Rating,timestamp
Pants 4,7476960.0,3,Size: XL,Gender: Men,,2025-05-14T11:04:45.404058
Outerwear 5,5145440.0,3,Size: XXL,Gender: Women,,2025-05-14T11:04:45.404058
Jacket 6,2453920.0,3,Size: S,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 7,6892000.0,3,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 8,7802560.0,3,Size: L,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 9,3972160.0,3,Size: XL,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 10,3100160.0,3,Size: XXL,Gender: Men,,2025-05-14T11:04:45.404058
Unknown Product,1600000.0,5,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
Jacket 12,8527840.0,3,Size: M,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 13,5447200.0,3,Size: L,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 14,3248800.0,3,Size: XL,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 15,2184160.0,3,Size: XXL,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 16,,8,Size: S,Gender: Men,,2025-05-14T11:04:45.404058
Outerwear 17,841600.0,3,Size: M,Gender: Women,,2025-05-14T11:04:45.404058
Jacket 18,5500000.0,3,Size: L,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 19,1308960.0,3,Size: XL,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 20,1325600.0,3,Size: XXL,Gender: Women,,2025-05-14T11:04:45.404058
Unknown Product,1600000.0,5,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 2,1634400.0,3,Size: M,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 3,7950080.0,3,Size: L,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 4,7476960.0,3,Size: XL,Gender: Men,,2025-05-14T11:04:45.404058
Outerwear 5,5145440.0,3,Size: XXL,Gender: Women,,2025-05-14T11:04:45.404058
Jacket 6,2453920.0,3,Size: S,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 7,6892000.0,3,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 8,7802560.0,3,Size: L,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 9,3972160.0,3,Size: XL,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 10,3100160.0,3,Size: XXL,Gender: Men,,2025-05-14T11:04:45.404058
Unknown Product,1600000.0,5,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
Jacket 12,8527840.0,3,Size: M,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 13,5447200.0,3,Size: L,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 14,3248800.0,3,Size: XL,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 15,2184160.0,3,Size: XXL,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 16,,8,Size: S,Gender: Men,,2025-05-14T11:04:45.404058
Outerwear 17,841600.0,3,Size: M,Gender: Women,,2025-05-14T11:04:45.404058
Jacket 18,5500000.0,3,Size: L,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 19,1308960.0,3,Size: XL,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 20,1325600.0,3,Size: XXL,Gender: Women,,2025-05-14T11:04:45.404058
Unknown Product,1600000.0,5,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 2,1634400.0,3,Size: M,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 3,7950080.0,3,Size: L,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 4,7476960.0,3,Size: XL,Gender: Men,,2025-05-14T11:04:45.404058
Outerwear 5,5145440.0,3,Size: XXL,Gender: Women,,2025-05-14T11:04:45.404058
Jacket 6,2453920.0,3,Size: S,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 7,6892000.0,3,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 8,7802560.0,3,Size: L,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 9,3972160.0,3,Size: XL,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 10,3100160.0,3,Size: XXL,Gender: Men,,2025-05-14T11:04:45.404058
Unknown Product,1600000.0,5,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
Jacket 12,8527840.0,3,Size: M,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 13,5447200.0,3,Size: L,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 14,3248800.0,3,Size: XL,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 15,2184160.0,3,Size: XXL,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 16,,8,Size: S,Gender: Men,,2025-05-14T11:04:45.404058
Outerwear 17,841600.0,3,Size: M,Gender: Women,,2025-05-14T11:04:45.404058
Jacket 18,5500000.0,3,Size: L,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 19,1308960.0,3,Size: XL,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 20,1325600.0,3,Size: XXL,Gender: Women,,2025-05-14T11:04:45.404058
Unknown Product,1600000.0,5,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 2,1634400.0,3,Size: M,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 3,7950080.0,3,Size: L,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 4,7476960.0,3,Size: XL,Gender: Men,,2025-05-14T11:04:45.404058
Outerwear 5,5145440.0,3,Size: XXL,Gender: Women,,2025-05-14T11:04:45.404058
Jacket 6,2453920.0,3,Size: S,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 7,6892000.0,3,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 8,7802560.0,3,Size: L,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 9,3972160.0,3,Size: XL,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 10,3100160.0,3,Size: XXL,Gender: Men,,2025-05-14T11:04:45.404058
Unknown Product,1600000.0,5,Size: M,Gender: Men,,2025-05-14T11:04:45.404058
Jacket 12,8527840.0,3,Size: M,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 13,5447200.0,3,Size: L,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 14,3248800.0,3,Size: XL,Gender: Women,,2025-05-14T11:04:45.404058
Hoodie 15,2184160.0,3,Size: XXL,Gender: Unisex,,2025-05-14T11:04:45.404058
Pants 16,,8,Size: S,Gender: Men,,2025-05-14T11:04:45.404058
Outerwear 17,841600.0,3,Size: M,Gender: Women,,2025-05-14T11:04:45.404058
Jacket 18,5500000.0,3,Size: L,Gender: Unisex,,2025-05-14T11:04:45.404058
Crewneck 19,1308960.0,3,Size: XL,Gender: Men,,2025-05-14T11:04:45.404058
T-shirt 20,1325600.0,3,Size: XXL,Gender: Women,,2025-05-14T11:04:45.404058
